# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   FH,    T
# 
  260,19870808,    1,   41,  133
  260,19870808,    2,   36,  128
  260,19870808,    3,   31,  127
  260,19870808,    4,   31,  128
  260,19870808,    5,   21,  130
  260,19870808,    6,   36,  132
  260,19870808,    7,   41,  131
  260,19870808,    8,   41,  135
  260,19870808,    9,   41,  139
  260,19870808,   10,   36,  141
  260,19870808,   11,   41,  151
  260,19870808,   12,   51,  153
  260,19870808,   13,   57,  156
  260,19870808,   14,   41,  156
  260,19870808,   15,   41,  148
  260,19870808,   16,   36,  150
  260,19870808,   17,   31,  155
  260,19870808,   18,   26,  152
  260,19870808,   19,   21,  149
  260,19870808,   20,   10,  139
  260,19870808,   21,   10,  135
  260,19870808,   22,   10,  137
  260,19870808,   23,    5,  128
  260,19870808,   24,    5,  123
  260,19870809,    1,    5,  117
  260,19870809,    2,    5,  107
  260,19870809,    3,    5,  109
  260,19870809,    4,    5,   98
  260,19870809,    5,    5,  108
  260,19870809,    6,    5,  129
  260,19870809,    7,    5,  139
  260,19870809,    8,   15,  147
  260,19870809,    9,   15,  150
  260,19870809,   10,   21,  154
  260,19870809,   11,   26,  153
  260,19870809,   12,   31,  161
  260,19870809,   13,   36,  150
  260,19870809,   14,   21,  142
  260,19870809,   15,   15,  147
  260,19870809,   16,   15,  154
  260,19870809,   17,   15,  160
  260,19870809,   18,   15,  151
  260,19870809,   19,   21,  145
  260,19870809,   20,   15,  131
  260,19870809,   21,   10,  129
  260,19870809,   22,   10,  131
  260,19870809,   23,   10,  128
  260,19870809,   24,    5,  124
  260,19870810,    1,    5,  120
  260,19870810,    2,   10,  120
  260,19870810,    3,   10,  109
  260,19870810,    4,   10,  105
  260,19870810,    5,   15,  113
  260,19870810,    6,   10,  126
  260,19870810,    7,   21,  149
  260,19870810,    8,   31,  153
  260,19870810,    9,   26,  159
  260,19870810,   10,   36,  150
  260,19870810,   11,   31,  174
  260,19870810,   12,   36,  167
  260,19870810,   13,   31,  168
  260,19870810,   14,   31,  167
  260,19870810,   15,   31,  175
  260,19870810,   16,   31,  182
  260,19870810,   17,   26,  177
  260,19870810,   18,   26,  164
  260,19870810,   19,   21,  148
  260,19870810,   20,   15,  132
  260,19870810,   21,    5,  111
  260,19870810,   22,    0,  101
  260,19870810,   23,    0,   96
  260,19870810,   24,    0,   86
  260,19870811,    1,    5,   79
  260,19870811,    2,    5,   76
  260,19870811,    3,    5,   76
  260,19870811,    4,    5,   78
  260,19870811,    5,    5,   83
  260,19870811,    6,    5,  100
  260,19870811,    7,   10,  131
  260,19870811,    8,   21,  150
  260,19870811,    9,   15,  163
  260,19870811,   10,   15,  177
  260,19870811,   11,   21,  186
  260,19870811,   12,   15,  186
  260,19870811,   13,   15,  202
  260,19870811,   14,   15,  203
  260,19870811,   15,   15,  200
  260,19870811,   16,   10,  201
  260,19870811,   17,   10,  197
  260,19870811,   18,   10,  189
  260,19870811,   19,    5,  161
  260,19870811,   20,    5,  153
  260,19870811,   21,   10,  153
  260,19870811,   22,   10,  152
  260,19870811,   23,   10,  148
  260,19870811,   24,   10,  145
  260,19870812,    1,   10,  145
  260,19870812,    2,   10,  143
  260,19870812,    3,   15,  145
  260,19870812,    4,   15,  147
  260,19870812,    5,   10,  146
  260,19870812,    6,   15,  150
  260,19870812,    7,   21,  154
  260,19870812,    8,   15,  165
  260,19870812,    9,   15,  166
  260,19870812,   10,   15,  186
  260,19870812,   11,   21,  198
  260,19870812,   12,   26,  190
  260,19870812,   13,   31,  195
  260,19870812,   14,   31,  190
  260,19870812,   15,   31,  194
  260,19870812,   16,   31,  189
  260,19870812,   17,   21,  183
  260,19870812,   18,   21,  176
  260,19870812,   19,   15,  170
  260,19870812,   20,   10,  161
  260,19870812,   21,    5,  153
  260,19870812,   22,    5,  143
  260,19870812,   23,    0,  145
  260,19870812,   24,    5,  148
  260,19870813,    1,   10,  141
  260,19870813,    2,    5,  138
  260,19870813,    3,   10,  136
  260,19870813,    4,   15,  144
  260,19870813,    5,   15,  148
  260,19870813,    6,   15,  155
  260,19870813,    7,   21,  164
  260,19870813,    8,   31,  178
  260,19870813,    9,   36,  182
  260,19870813,   10,   36,  190
  260,19870813,   11,   31,  205
  260,19870813,   12,   36,  214
  260,19870813,   13,   31,  217
  260,19870813,   14,   26,  220
  260,19870813,   15,   26,  225
  260,19870813,   16,   26,  195
  260,19870813,   17,   10,  183
  260,19870813,   18,    5,  183
  260,19870813,   19,   10,  180
  260,19870813,   20,   10,  178
  260,19870813,   21,    5,  179
  260,19870813,   22,   15,  176
  260,19870813,   23,   21,  171
  260,19870813,   24,   15,  176
  260,19870814,    1,   26,  174
  260,19870814,    2,   15,  168
  260,19870814,    3,   21,  170
  260,19870814,    4,   26,  171
  260,19870814,    5,   26,  173
  260,19870814,    6,   31,  170
  260,19870814,    7,   21,  173
  260,19870814,    8,   26,  185
  260,19870814,    9,   31,  189
  260,19870814,   10,   31,  198
  260,19870814,   11,   36,  200
  260,19870814,   12,   36,  199
  260,19870814,   13,   41,  206
  260,19870814,   14,   36,  205
  260,19870814,   15,   41,  198
  260,19870814,   16,   41,  195
  260,19870814,   17,   31,  186
  260,19870814,   18,   26,  182
  260,19870814,   19,   21,  178
  260,19870814,   20,   21,  165
  260,19870814,   21,   21,  166
  260,19870814,   22,   21,  167
  260,19870814,   23,   21,  164
  260,19870814,   24,   15,  162
  260,19870815,    1,   26,  156
  260,19870815,    2,   26,  149
  260,19870815,    3,   21,  146
  260,19870815,    4,   21,  148
  260,19870815,    5,   21,  141
  260,19870815,    6,   21,  155
  260,19870815,    7,   26,  169
  260,19870815,    8,   31,  180
  260,19870815,    9,   36,  182
  260,19870815,   10,   36,  182
  260,19870815,   11,   46,  185
  260,19870815,   12,   46,  190
  260,19870815,   13,   46,  194
  260,19870815,   14,   46,  181
  260,19870815,   15,   41,  183
  260,19870815,   16,   36,  184
  260,19870815,   17,   31,  182
  260,19870815,   18,   31,  169
  260,19870815,   19,   26,  159
  260,19870815,   20,   10,  142
  260,19870815,   21,   10,  140
  260,19870815,   22,   10,  146
  260,19870815,   23,    5,  148
  260,19870815,   24,    5,  148
  260,19870816,    1,    5,  148
  260,19870816,    2,    5,  151
  260,19870816,    3,   15,  155
  260,19870816,    4,   15,  157
  260,19870816,    5,   21,  158
  260,19870816,    6,   15,  159
  260,19870816,    7,   21,  173
  260,19870816,    8,   26,  175
  260,19870816,    9,   31,  188
  260,19870816,   10,   36,  200
  260,19870816,   11,   36,  219
  260,19870816,   12,   41,  226
  260,19870816,   13,   41,  242
  260,19870816,   14,   36,  244
  260,19870816,   15,   36,  242
  260,19870816,   16,   36,  243
  260,19870816,   17,   31,  237
  260,19870816,   18,   21,  222
  260,19870816,   19,   21,  213
  260,19870816,   20,   10,  184
  260,19870816,   21,    5,  165
  260,19870816,   22,    0,  153
  260,19870816,   23,    5,  148
  260,19870816,   24,    5,  142
  260,19870817,    1,    5,  143
  260,19870817,    2,    5,  134
  260,19870817,    3,    5,  132
  260,19870817,    4,    5,  129
  260,19870817,    5,    5,  134
  260,19870817,    6,    5,  156
  260,19870817,    7,    5,  183
  260,19870817,    8,   10,  210
  260,19870817,    9,   10,  233
  260,19870817,   10,   15,  244
  260,19870817,   11,   15,  247
  260,19870817,   12,   15,  258
  260,19870817,   13,   15,  266
  260,19870817,   14,   15,  267
  260,19870817,   15,   10,  244
  260,19870817,   16,   15,  248
  260,19870817,   17,   10,  231
  260,19870817,   18,   10,  226
  260,19870817,   19,   10,  210
  260,19870817,   20,   10,  201
  260,19870817,   21,   15,  197
  260,19870817,   22,    5,  185
  260,19870817,   23,   10,  182
  260,19870817,   24,    5,  175
  260,19870818,    1,    5,  174
  260,19870818,    2,    5,  172
  260,19870818,    3,    5,  171
  260,19870818,    4,   10,  171
  260,19870818,    5,    5,  171
  260,19870818,    6,   10,  167
  260,19870818,    7,    5,  162
  260,19870818,    8,    5,  166
  260,19870818,    9,    5,  174
  260,19870818,   10,   10,  182
  260,19870818,   11,   15,  211
  260,19870818,   12,   26,  216
  260,19870818,   13,   31,  223
  260,19870818,   14,   31,  225
  260,19870818,   15,   31,  222
  260,19870818,   16,   36,  225
  260,19870818,   17,   36,  211
  260,19870818,   18,   26,  203
  260,19870818,   19,   21,  193
  260,19870818,   20,   21,  188
  260,19870818,   21,   21,  180
  260,19870818,   22,   15,  178
  260,19870818,   23,   15,  182
  260,19870818,   24,   21,  182
  260,19870819,    1,   10,  182
  260,19870819,    2,   15,  181
  260,19870819,    3,   15,  178
  260,19870819,    4,   10,  178
  260,19870819,    5,   15,  174
  260,19870819,    6,   15,  178
  260,19870819,    7,   15,  182
  260,19870819,    8,   21,  176
  260,19870819,    9,   21,  183
  260,19870819,   10,   21,  194
  260,19870819,   11,   26,  195
  260,19870819,   12,   21,  217
  260,19870819,   13,   31,  218
  260,19870819,   14,   36,  218
  260,19870819,   15,   36,  216
  260,19870819,   16,   31,  208
  260,19870819,   17,   26,  200
  260,19870819,   18,   21,  181
  260,19870819,   19,   15,  169
  260,19870819,   20,   10,  158
  260,19870819,   21,    5,  151
  260,19870819,   22,    5,  148
  260,19870819,   23,    5,  149
  260,19870819,   24,    5,  145
  260,19870820,    1,    5,  143
  260,19870820,    2,    0,  142
  260,19870820,    3,    0,  138
  260,19870820,    4,    0,  145
  260,19870820,    5,    5,  138
  260,19870820,    6,    5,  149
  260,19870820,    7,   15,  158
  260,19870820,    8,   21,  160
  260,19870820,    9,   21,  168
  260,19870820,   10,   21,  183
  260,19870820,   11,   21,  200
  260,19870820,   12,   15,  215
  260,19870820,   13,   15,  223
  260,19870820,   14,   26,  225
  260,19870820,   15,   21,  237
  260,19870820,   16,   26,  231
  260,19870820,   17,   26,  226
  260,19870820,   18,   26,  218
  260,19870820,   19,   15,  199
  260,19870820,   20,   15,  186
  260,19870820,   21,   10,  178
  260,19870820,   22,   15,  174
  260,19870820,   23,   10,  170
  260,19870820,   24,   15,  180
  260,19870821,    1,   21,  179
  260,19870821,    2,   21,  174
  260,19870821,    3,   21,  169
  260,19870821,    4,   21,  164
  260,19870821,    5,   15,  165
  260,19870821,    6,   21,  173
  260,19870821,    7,   26,  190
  260,19870821,    8,   26,  204
  260,19870821,    9,   31,  224
  260,19870821,   10,   26,  245
  260,19870821,   11,   26,  262
  260,19870821,   12,   31,  271
  260,19870821,   13,   36,  279
  260,19870821,   14,   36,  284
  260,19870821,   15,   31,  294
  260,19870821,   16,   26,  283
  260,19870821,   17,   21,  277
  260,19870821,   18,   10,  263
  260,19870821,   19,   15,  237
  260,19870821,   20,    5,  215
  260,19870821,   21,    5,  209
  260,19870821,   22,    5,  209
  260,19870821,   23,    5,  208
  260,19870821,   24,   10,  208
  260,19870822,    1,   10,  209
  260,19870822,    2,    5,  202
  260,19870822,    3,    5,  199
  260,19870822,    4,   10,  184
  260,19870822,    5,    5,  182
  260,19870822,    6,   21,  198
  260,19870822,    7,   31,  215
  260,19870822,    8,   26,  231
  260,19870822,    9,   31,  232
  260,19870822,   10,   46,  231
  260,19870822,   11,   31,  235
  260,19870822,   12,   26,  212
  260,19870822,   13,   21,  214
  260,19870822,   14,   31,  223
  260,19870822,   15,   26,  236
  260,19870822,   16,   31,  236
  260,19870822,   17,   36,  231
  260,19870822,   18,   31,  227
  260,19870822,   19,   21,  218
  260,19870822,   20,   21,  210
  260,19870822,   21,   21,  197
  260,19870822,   22,   36,  188
  260,19870822,   23,   36,  177
  260,19870822,   24,   26,  171
  260,19870823,    1,   10,  158
  260,19870823,    2,   21,  169
  260,19870823,    3,   26,  173
  260,19870823,    4,   15,  161
  260,19870823,    5,   15,  162
  260,19870823,    6,   26,  170
  260,19870823,    7,   31,  172
  260,19870823,    8,   26,  184
  260,19870823,    9,   31,  195
  260,19870823,   10,   26,  204
  260,19870823,   11,   31,  212
  260,19870823,   12,   26,  222
  260,19870823,   13,   26,  225
  260,19870823,   14,   10,  201
  260,19870823,   15,   15,  201
  260,19870823,   16,   15,  207
  260,19870823,   17,   21,  190
  260,19870823,   18,   21,  188
  260,19870823,   19,   15,  179
  260,19870823,   20,   15,  171
  260,19870823,   21,    5,  151
  260,19870823,   22,    5,  145
  260,19870823,   23,    5,  141
  260,19870823,   24,    5,  132
  260,19870824,    1,    5,  125
  260,19870824,    2,    5,  117
  260,19870824,    3,    0,  113
  260,19870824,    4,    0,  112
  260,19870824,    5,    0,  109
  260,19870824,    6,    0,  125
  260,19870824,    7,    5,  165
  260,19870824,    8,   15,  186
  260,19870824,    9,   41,  198
  260,19870824,   10,   31,  211
  260,19870824,   11,   41,  213
  260,19870824,   12,   41,  203
  260,19870824,   13,   41,  215
  260,19870824,   14,   36,  208
  260,19870824,   15,   41,  202
  260,19870824,   16,   26,  182
  260,19870824,   17,   26,  177
  260,19870824,   18,   36,  178
  260,19870824,   19,   31,  178
  260,19870824,   20,   36,  180
  260,19870824,   21,   46,  181
  260,19870824,   22,   41,  179
  260,19870824,   23,   41,  177
  260,19870824,   24,   31,  177
  260,19870825,    1,   26,  181
  260,19870825,    2,   21,  182
  260,19870825,    3,   21,  182
  260,19870825,    4,   15,  182
  260,19870825,    5,   15,  182
  260,19870825,    6,   10,  179
  260,19870825,    7,   10,  180
  260,19870825,    8,   21,  193
  260,19870825,    9,   26,  183
  260,19870825,   10,   26,  192
  260,19870825,   11,   36,  201
  260,19870825,   12,   36,  188
  260,19870825,   13,   41,  188
  260,19870825,   14,   36,  188
  260,19870825,   15,   36,  158
  260,19870825,   16,   41,  166
  260,19870825,   17,   41,  157
  260,19870825,   18,   36,  150
  260,19870825,   19,   36,  144
  260,19870825,   20,   36,  145
  260,19870825,   21,   36,  143
  260,19870825,   22,   31,  141
  260,19870825,   23,   31,  142
  260,19870825,   24,   26,  143
  260,19870826,    1,   31,  146
  260,19870826,    2,   41,  144
  260,19870826,    3,   51,  141
  260,19870826,    4,   57,  140
  260,19870826,    5,   51,  140
  260,19870826,    6,   46,  142
  260,19870826,    7,   51,  147
  260,19870826,    8,   51,  148
  260,19870826,    9,   46,  150
  260,19870826,   10,   57,  153
  260,19870826,   11,   62,  144
  260,19870826,   12,   57,  162
  260,19870826,   13,   62,  173
  260,19870826,   14,   62,  174
  260,19870826,   15,   51,  172
  260,19870826,   16,   46,  158
  260,19870826,   17,   41,  155
  260,19870826,   18,   36,  154
  260,19870826,   19,   41,  150
  260,19870826,   20,   36,  145
  260,19870826,   21,   31,  146
  260,19870826,   22,   36,  140
  260,19870826,   23,   36,  140
  260,19870826,   24,   36,  140
  260,19870827,    1,   31,  143
  260,19870827,    2,   31,  142
  260,19870827,    3,   41,  142
  260,19870827,    4,   36,  136
  260,19870827,    5,   36,  137
  260,19870827,    6,   31,  138
  260,19870827,    7,   21,  151
  260,19870827,    8,   21,  160
  260,19870827,    9,   26,  158
  260,19870827,   10,   31,  153
  260,19870827,   11,   26,  151
  260,19870827,   12,   26,  153
  260,19870827,   13,   26,  161
  260,19870827,   14,   31,  172
  260,19870827,   15,   36,  177
  260,19870827,   16,   36,  165
  260,19870827,   17,   31,  162
  260,19870827,   18,   36,  157
  260,19870827,   19,   31,  153
  260,19870827,   20,   26,  157
  260,19870827,   21,   26,  155
  260,19870827,   22,   21,  154
  260,19870827,   23,   21,  154
  260,19870827,   24,   21,  153
  260,19870828,    1,   21,  148
  260,19870828,    2,   31,  147
  260,19870828,    3,   26,  145
  260,19870828,    4,   21,  140
  260,19870828,    5,   21,  139
  260,19870828,    6,   15,  140
  260,19870828,    7,   21,  142
  260,19870828,    8,   26,  146
